F-RT6Q	X-VN63	Tribute	30000853	-1.49191791249352e+17	1.04870979498622e+17	2.22502706398684e+17	-0.249858845285707
B-S42H	X-VN63	Tribute	30000854	-1.55840834123316e+17	1.0242464562684e+17	2.21259166939368e+17	-0.223197727292497
NL6V-7	X-VN63	Tribute	30000855	-1.49032942605264e+17	9.95420485438053e+16	2.39269345575048e+17	-0.255747737470387
F-749O	X-VN63	Tribute	30000856	-1.52117837419598e+17	1.0443229180662e+17	2.2807323819359e+17	-0.236519293257132
0-YMBJ	X-VN63	Tribute	30000857	-1.71220828809596e+17	1.08173557785319e+17	2.35484948779501e+17	-0.158999004713213
UMI-KK	X-VN63	Tribute	30000858	-1.65399870567719e+17	1.07878231866962e+17	2.37637924682123e+17	-0.169478738913131
GKP-YT	X-VN63	Tribute	30000859	-1.61132439116943e+17	9.49211119473539e+16	2.15606959633012e+17	-0.210673791006825
AW1-2I	X-VN63	Tribute	30000860	-1.55578548468556e+17	1.07538751469019e+17	2.32577839086105e+17	-0.215424730864093
15W-GC	014U-A	Tribute	30000861	-1.3177023247338e+17	1.06630225289183e+17	2.10783337222986e+17	-0.3229769218403
N-FK87	014U-A	Tribute	30000862	-1.46921209083885e+17	1.01584207472833e+17	2.23312501954996e+17	-0.26421669177795
C2X-M5	014U-A	Tribute	30000863	-1.24740929840346e+17	1.03054265236951e+17	2.10557850425023e+17	-0.373977291886839
MSHD-4	014U-A	Tribute	30000864	-1.1702991403763e+17	1.0222245299156e+17	2.12101121796971e+17	-0.44073960888976
H-W9TY	014U-A	Tribute	30000865	-1.20307006000634e+17	1.01394256771806e+17	2.21200415305898e+17	-0.46015482807075
PNDN-V	014U-A	Tribute	30000866	-1.38511515265046e+17	1.03352444083315e+17	2.20260874719647e+17	-0.310737100108675
D7-ZAC	52-JKU	Tribute	30000867	-1.1295064819316e+17	1.03383544301189e+17	2.20708008050969e+17	-0.520236388649719
SH1-6P	52-JKU	Tribute	30000868	-1.06006302217265e+17	1.0871824099885e+17	2.19662131863565e+17	-0.565613935617448
TRKN-L	52-JKU	Tribute	30000869	-9.59476635398385e+16	1.01402086421014e+17	2.23239036664183e+17	-0.678991646298653
O-0ERG	52-JKU	Tribute	30000870	-9.25060949592344e+16	9.71247022449477e+16	2.30278638857295e+17	-0.726711954444778
WH-JCA	52-JKU	Tribute	30000871	-8.40045437779023e+16	8.58735546055646e+16	2.30318998419085e+17	-0.728917324333468
Q-CAB2	52-JKU	Tribute	30000872	-8.25668943944859e+16	9.48619736383694e+16	2.42358522063868e+17	-0.775645463487997
PBD-0G	E3-NLE	Tribute	30000873	-1.50833879543512e+17	1.14718333907132e+17	2.09973188538954e+17	-0.230438239131071
L-1HKR	E3-NLE	Tribute	30000874	-1.44317892272359e+17	1.06363017857414e+17	2.07948471586977e+17	-0.254723495260879
9GI-FB	E3-NLE	Tribute	30000875	-1.41957203669867e+17	1.12057239466756e+17	2.12662182976803e+17	-0.264237920255026
3G-LHB	E3-NLE	Tribute	30000876	-1.51344208033059e+17	1.22914398873755e+17	2.34047277325776e+17	-0.208766322223594
DBT-GB	E3-NLE	Tribute	30000877	-1.48528940988412e+17	1.11183014960084e+17	2.21042037498563e+17	-0.245723727849344
U-W3WS	E3-NLE	Tribute	30000878	-1.58162163692813e+17	1.31154728381453e+17	2.36425342757715e+17	-0.159317197671539
DL1C-E	GORV-P	Tribute	30000879	-1.74490438877405e+17	9.43128446577218e+16	2.44290763679765e+17	-0.129865953006733
YLS8-J	GORV-P	Tribute	30000880	-1.77195662479382e+17	7.99106092825476e+16	2.42935576988834e+17	-0.109249617228463
2ISU-Y	GORV-P	Tribute	30000881	-1.78351685105053e+17	9.34510280466208e+16	2.41722141672463e+17	-0.126363034814419
X-CFN6	GORV-P	Tribute	30000882	-1.83183694299728e+17	8.03181648591003e+16	2.49218161514745e+17	-0.0958331038406912
9SL-K9	GORV-P	Tribute	30000883	-1.89324807010382e+17	7.97625754650376e+16	2.49497956421732e+17	-0.0963088368563075
Y-PZHM	GORV-P	Tribute	30000884	-1.8981259417685e+17	7.60299339588808e+16	2.55680517505133e+17	-0.0924183838925502
OY-UZ1	GORV-P	Tribute	30000885	-1.70459529467601e+17	8.17179613756522e+16	2.42627149304759e+17	-0.13040828677446
S8-NSQ	03C-SU	Tribute	30000886	-1.71346660006513e+17	1.13971066480899e+17	2.21012404192988e+17	-0.204551756251432
GIH-ZG	03C-SU	Tribute	30000887	-1.81278908368108e+17	1.09176596654109e+17	2.17623657641805e+17	-0.24119644493251
V7-FB4	03C-SU	Tribute	30000888	-1.85422362542417e+17	1.2195615127861e+17	2.18524545450192e+17	-0.249247169029628
XD-TOV	03C-SU	Tribute	30000889	-1.81386685907629e+17	1.1306380429581e+17	2.1414027284699e+17	-0.268365622518412
K-6SNI	03C-SU	Tribute	30000890	-1.76722427119988e+17	1.16687436913242e+17	2.1053857553389e+17	-0.272433026617859
L-VXTK	03C-SU	Tribute	30000891	-1.76633512488902e+17	1.08680029658021e+17	2.10586203642499e+17	-0.267787496229144
C8VC-S	03C-SU	Tribute	30000892	-1.7976550572042e+17	9.95244474858817e+16	2.08665777093465e+17	-0.27280610599664
W-UQA5	03C-SU	Tribute	30000893	-1.76287197137382e+17	1.17599154532259e+17	2.05309018033167e+17	-0.302784117545004
W6VP-Y	W-XBGF	Tribute	30000894	-7.35475548996458e+16	8.92522404052797e+16	2.31992206098731e+17	-0.776604902220012
IMK-K1	W-XBGF	Tribute	30000895	-5.97563041432434e+16	9.01778727623776e+16	2.30701479940378e+17	-0.776379837295763
NJ4X-S	W-XBGF	Tribute	30000896	-6.29654484367837e+16	8.37168760904148e+16	2.41897175339445e+17	-0.721263267275576
F-G7BO	W-XBGF	Tribute	30000897	-5.44589939292518e+16	7.33111490893602e+16	2.35976679206172e+17	-0.593186659123961
2CG-5V	W-XBGF	Tribute	30000898	-5.05698542855725e+16	7.7832707616161e+16	2.32748752929179e+17	-0.61272613317426
QFF-O6	W-XBGF	Tribute	30000899	-4.66351464455468e+16	7.33518783319868e+16	2.33834429559457e+17	-0.538433098557909
NIH-02	730-KH	Great Wildlands	30000900	3.01027486933524e+16	1.11161513122481e+16	-6.60749665567674e+16	-0.0445461923996759
JPL-RA	730-KH	Great Wildlands	30000901	8.12319040375669e+15	6.13960115298161e+15	-7.57955663148536e+16	-0.0993571772991557
NK-7XO	730-KH	Great Wildlands	30000902	1.93772741930435e+16	2.48393704809755e+15	-8.20363125559365e+16	-0.0184411606097625
E02-IK	730-KH	Great Wildlands	30000903	2.71209046561369e+16	1.4005948260165e+16	-7.73165612095908e+16	-0.0609315664544618
N-DQ0D	730-KH	Great Wildlands	30000904	3.25947235815277e+16	2.106028116834e+16	-6.58830636814539e+16	-0.0674851205281362
M-MD3B	730-KH	Great Wildlands	30000905	1.82305708298702e+16	8.48495996397698e+15	-6.91488555552748e+16	-0.119345834621503
FVXK-D	U-3HAO	Great Wildlands	30000906	7.12062883245028e+16	3.73016132102831e+16	-8.39864239089615e+16	-0.38292898219182
6EG7-R	U-3HAO	Great Wildlands	30000907	5.97657723816684e+16	2.56391164693954e+16	-9.48313015773908e+16	-0.705343299683587
56D-TC	U-3HAO	Great Wildlands	30000908	6.3691133371048e+16	3.2377837159741e+16	-9.20442626840047e+16	-0.698971262171623
2X7Z-L	U-3HAO	Great Wildlands	30000909	6.63993732725401e+16	2.77397143678666e+16	-8.93462929154103e+16	-0.554087562301487
8DL-CP	U-3HAO	Great Wildlands	30000910	5.87774964842872e+16	3.12928059467568e+16	-9.84390829876277e+16	-0.838720080703283
UMDQ-6	U-3HAO	Great Wildlands	30000911	5.49916246444465e+16	3.42162545525752e+16	-9.83265308662506e+16	-0.871404536153508
504Z-V	K-DLD2	Great Wildlands	30000912	3.34549170922787e+16	1.24043139583846e+16	-1.04542683229174e+17	-0.0903194024304584
F8K-WQ	K-DLD2	Great Wildlands	30000913	2.36934391158855e+16	1.00930974137703e+16	-9.93913508873765e+16	-0.0228984198435183
AB-FZE	K-DLD2	Great Wildlands	30000914	3.35893116381675e+16	1.47600330368638e+16	-1.05864948111968e+17	-0.108996597151265
N-6Z8B	K-DLD2	Great Wildlands	30000915	2.6245828280993e+16	2.12953438389328e+16	-1.01960083247148e+17	-0.0761857653186028
YUY-LM	K-DLD2	Great Wildlands	30000916	2.17925467858573e+16	8.55539346606925e+15	-9.35327183258139e+16	-0.0172835894149742
NE-3GR	K-DLD2	Great Wildlands	30000917	2.94283776388439e+16	6.54064380862506e+15	-1.05520648531167e+17	-0.0320258062117734
Y4-GQV	V-LQBF	Great Wildlands	30000918	9.34304363373344e+15	3.07724448979732e+16	-9.76776732934704e+16	-0.0209094218052535
7-IDWY	V-LQBF	Great Wildlands	30000919	2.32545877343965e+16	695147595104357.0	-1.1875084546461e+17	-0.00871226690613769
AZF-GH	V-LQBF	Great Wildlands	30000920	7.61450110772625e+15	1.95068233023582e+16	-9.47937523239205e+16	-0.0268462075611603
UT-UZB	V-LQBF	Great Wildlands	30000921	1.59095465688222e+16	7.28965567781336e+15	-1.28178084323994e+17	-0.00847489899947562
M-EKDF	V-LQBF	Great Wildlands	30000922	5.72163231894339e+15	3.16070631694424e+16	-1.08716447537624e+17	-0.00470936615691331
CRXA-Y	V-LQBF	Great Wildlands	30000923	1.15555519134588e+16	1.59621446299207e+16	-8.66096482986433e+16	-0.0754463728436104
VXO-OM	V-LQBF	Great Wildlands	30000924	8.18035756033349e+15	1.30600804970945e+16	-1.19584359436502e+17	-0.00331588324209764
BY5-V8	V-LQBF	Great Wildlands	30000925	1.98708346307614e+16	2.97529340786973e+15	-1.20420705787331e+17	-0.00722383511873959
TET3-B	V-LQBF	Great Wildlands	30000926	3.30144343341895e+16	-5.64732120014981e+15	-1.23643188011083e+17	-0.0170198240226179
VKU-BG	BB8E-G	Great Wildlands	30000927	5.58869065496316e+16	4.06679369928981e+16	-8.56934067887082e+16	-0.546395361194665
WPR-EI	BB8E-G	Great Wildlands	30000928	4.76111989724187e+16	3.52277017014614e+16	-8.38658675578362e+16	-0.455815236980422
0NV-YU	BB8E-G	Great Wildlands	30000929	4.15201568372288e+16	3.52021733619487e+16	-8.19719329483384e+16	-0.286826344944543
V-2GYS	BB8E-G	Great Wildlands	30000930	3.76844424834285e+16	3.16164504825785e+16	-8.07266719910427e+16	-0.194359442555297
168-6H	BB8E-G	Great Wildlands	30000931	3.10503891479844e+16	2.87914733438818e+16	-8.36910913798488e+16	-0.131969273927327
W-RFUO	BB8E-G	Great Wildlands	30000932	4.03472981091522e+16	3.90979811953029e+16	-7.66790257963029e+16	-0.156080357218026
AI-EVH	BB8E-G	Great Wildlands	30000933	3.41110101062605e+16	4.66763883222813e+16	-7.4077518764609e+16	-0.0582776682494491
F-MKH3	BB8E-G	Great Wildlands	30000934	4.20548548215587e+16	4.3806380954975e+16	-7.43098326995111e+16	-0.11742991991126
ZM-DNR	BB8E-G	Great Wildlands	30000935	4.38458342924473e+16	5.40908138662971e+16	-7.28337144594262e+16	-0.0670590985545685
GF-3FL	IYOO-M	Great Wildlands	30000936	5.04945424308726e+16	1.87018822748772e+16	-1.0744826270204e+17	-0.433704607281096
ZJ-GOU	IYOO-M	Great Wildlands	30000937	5.1716515347161e+16	3.61554405460394e+15	-1.04753338660451e+17	-0.146619814333317
QQ3-YI	IYOO-M	Great Wildlands	30000938	6.1283876043106e+16	6.65525138830523e+15	-1.00902009437981e+17	-0.251153736176309
9-34L5	IYOO-M	Great Wildlands	30000939	3.42686485519216e+16	1.37630226859554e+16	-1.1468595486351e+17	-0.0780711596548886
0R-GZQ	IYOO-M	Great Wildlands	30000940	4.45770478836786e+16	2.11655922274601e+16	-1.02010742369326e+17	-0.444130606738482
QM-20X	IYOO-M	Great Wildlands	30000941	4.58461045030975e+16	8.02490032408765e+15	-1.08981521430394e+17	-0.151541891261776
8YC-AN	Q-PVMK	Great Wildlands	30000942	2.61778934860867e+16	2.77638888200247e+16	-7.35771219939854e+16	-0.145874544908586
7Q-8Z2	Q-PVMK	Great Wildlands	30000943	1.64580036618758e+16	2.51310335933103e+16	-7.56401312392344e+16	-0.303187969851367
SUR-F7	Q-PVMK	Great Wildlands	30000944	1.43358694240074e+16	3.61101890176634e+16	-6.64366061823448e+16	-0.437103912582221
OK-6XN	Q-PVMK	Great Wildlands	30000945	8.19633015493762e+15	3.63634385035332e+16	-6.21568152595358e+16	-0.560892279844313
Q2FL-T	Q-PVMK	Great Wildlands	30000946	1.6161183214189e+16	4.17059510564974e+16	-6.66505427593118e+16	-0.254060432140927
Y7-XFD	Q-PVMK	Great Wildlands	30000947	2.32321346933871e+16	4.9896654445411e+16	-6.81087397647789e+16	-0.0518990523917552
U3K-4A	Q-PVMK	Great Wildlands	30000948	5.3972628469906e+15	2.74389954445141e+16	-6.34250663063543e+16	-0.752034049698159
P1T-LP	AP-S8F	Great Wildlands	30000949	4.26281025881546e+16	2.84098451742217e+16	-6.66410009524706e+16	-0.0571290958201173
R-ESG0	AP-S8F	Great Wildlands	30000950	4.8811660521606e+16	3.71580063631764e+16	-6.02052950737606e+16	-0.0461012679897469
CI4M-T	AP-S8F	Great Wildlands	30000951	4.58239383783563e+16	3.68962889951879e+16	-5.38170738458803e+16	-0.0301216179306456
I-QRJA	AP-S8F	Great Wildlands	30000952	4.8155839710672e+16	4.57802324961202e+16	-5.05763062244826e+16	-0.0740720257600932
M-YWAL	AP-S8F	Great Wildlands	30000953	5.8678105729416e+16	5.14419257884839e+16	-5.28661816729555e+16	-0.232717219763074
DE71-9	AP-S8F	Great Wildlands	30000954	4.7719123648463e+16	5.41791776727701e+16	-4.44391662012128e+16	-0.139089979538869
7JF-0Z	AP-S8F	Great Wildlands	30000955	5.32402212333647e+16	5.70873478854708e+16	-4.2174796877534e+16	-0.267579552349694
IX8-JB	T-W4L3	Great Wildlands	30000956	1.8416698594562e+16	4.01385586266161e+16	-9.70268146630989e+16	-0.0350951381085417
WTIE-6	T-W4L3	Great Wildlands	30000957	1.49456070604522e+16	3.37992961737106e+16	-9.62883435606656e+16	-0.0304822386141728
Y-DSSK	T-W4L3	Great Wildlands	30000958	2.26484052853831e+16	5.66534802326022e+16	-9.77877167361401e+16	-0.0204954862977822
F5-CGW	T-W4L3	Great Wildlands	30000959	2.07138389114489e+16	6.91503117025708e+16	-8.96142506852252e+16	-0.00385661849225194
H9S-WC	T-W4L3	Great Wildlands	30000960	2.89625432490795e+16	6.99404829184673e+16	-8.32029069444258e+16	-0.00666207816625353
B-ROFP	T-W4L3	Great Wildlands	30000961	2.73211704062948e+16	5.48934803672397e+16	-9.61754309546966e+16	-0.046223164426725
1L-AED	T-W4L3	Great Wildlands	30000962	2.2684852853709e+16	3.36679289629539e+16	-9.46604171614987e+16	-0.0715186787819351
1C-953	T-W4L3	Great Wildlands	30000963	2.25333720735088e+16	3.51854964953174e+16	-9.14775146759901e+16	-0.0718016640007788
SL-YBS	V-4QJC	Great Wildlands	30000964	2.98823436247898e+16	6.60494030917525e+15	-6.28818675064688e+16	-0.0263571581399054
UNJ-GX	V-4QJC	Great Wildlands	30000965	1.81118904701828e+16	-3.33617544699627e+15	-5.08447679369772e+16	-0.0118813677190186
0PI4-E	V-4QJC	Great Wildlands	30000966	1.68993857924119e+16	-9.0689749720225e+15	-4.8921553149624e+16	-0.00351434708542797
6WT-BE	V-4QJC	Great Wildlands	30000967	9.68716113277289e+15	-1.5438979213827e+16	-4.16225381431782e+16	-0.00118070332999487
L1S-G1	V-4QJC	Great Wildlands	30000968	1.71024066749009e+16	861572122819290.0	-4.47873832928537e+16	-0.0153672382862825
9SNK-O	V-4QJC	Great Wildlands	30000969	4.98996812214184e+15	-1.17661874922576e+16	-3.79020206906777e+16	-0.00213345268218701
B-VIP9	V-4QJC	Great Wildlands	30000970	4.80333503528716e+15	-1.50834678264365e+16	-2.43351587256851e+16	-0.00152269610494371
LXTC-S	DYK-G8	Great Wildlands	30000971	3.8365044771845e+16	1.77518481959327e+16	-6.61220355464615e+16	-0.0339260521665743
WE3-BX	DYK-G8	Great Wildlands	30000972	3.99273666518586e+16	1.56825885494105e+16	-5.94126335716466e+16	-0.0160601471045383
H7O-JZ	DYK-G8	Great Wildlands	30000973	4.57909834646012e+16	1.18903717334513e+16	-5.73010324730467e+16	-0.00813493105595808
H-8F5Q	DYK-G8	Great Wildlands	30000974	4.17097239194127e+16	1.06089956715996e+16	-6.46573866020843e+16	-0.0157295502435514
O-RXCZ	DYK-G8	Great Wildlands	30000975	5.29237341436152e+16	1.76533200471664e+16	-5.34344599014993e+16	-0.0107056403909898
4M-P1I	DYK-G8	Great Wildlands	30000976	6.37066121385023e+16	2.05032305421241e+16	-5.75354504611379e+16	-0.0283439942290368
P7UZ-T	L-TEVM	Great Wildlands	30000977	7.33466178389156e+16	3.63672738455568e+16	-7.61112331182577e+16	-0.216504266062135
PUZ-IO	L-TEVM	Great Wildlands	30000978	8.16407505934261e+16	3.62402492193271e+16	-7.58107066680248e+16	-0.192657635167677
HB-1NJ	L-TEVM	Great Wildlands	30000979	8.58622754332639e+16	3.35064564373114e+16	-6.99357493039174e+16	-0.134467648176266
EOE3-N	L-TEVM	Great Wildlands	30000980	7.30429353092078e+16	4.73649634066485e+16	-7.16788027147126e+16	-0.172361834136741
F7A-MR	L-TEVM	Great Wildlands	30000981	8.62407033418843e+16	2.56394796902737e+16	-5.94836858227867e+16	-0.0629222055288609
O-8SOC	L-TEVM	Great Wildlands	30000982	8.53950211757182e+16	3.38019213895117e+16	-6.39337468660292e+16	-0.104857186489512
OJOS-T	HRJG-D	Great Wildlands	30000983	5.48837698580738e+16	5.9471257542612e+16	-4.70557547314066e+16	-0.313705210625564
V89M-R	HRJG-D	Great Wildlands	30000984	6.265942643551e+16	6.11796207474594e+16	-4.619200419379e+16	-0.554138619971817
66U-1P	HRJG-D	Great Wildlands	30000985	6.55770931782876e+16	5.42750741504978e+16	-3.97922217096045e+16	-0.496100207475394
BRT-OP	HRJG-D	Great Wildlands	30000986	6.42274314655786e+16	5.46319178271353e+16	-3.53298269427654e+16	-0.458435671211739
JUK0-1	HRJG-D	Great Wildlands	30000987	7.3677226361168e+16	5.67046206140264e+16	-3.46347537725627e+16	-0.663625899045134
V-IH6B	HRJG-D	Great Wildlands	30000988	7.83300526374628e+16	7.07854751295948e+16	-4.11458597881339e+16	-1.0
52V6-B	W-3Y6D	Great Wildlands	30000989	2.13811492496442e+16	1.77058191167658e+16	-1.05176900713026e+17	-0.0281171587941249
PUC-JZ	W-3Y6D	Great Wildlands	30000990	2.49898980829357e+16	1.4435731701208e+16	-1.1249327415643e+17	-0.0296239888628694
SB-23C	W-3Y6D	Great Wildlands	30000991	1.60266764768897e+16	2.16889035945914e+16	-1.02441720104936e+17	-0.0178756615142906
5FCV-A	W-3Y6D	Great Wildlands	30000992	1.89570631761073e+16	1.12436753665952e+16	-1.11222102448514e+17	-0.0104026682793671
O-OVOQ	W-3Y6D	Great Wildlands	30000993	1.23907579558095e+16	1.69431726706913e+16	-1.09600583847022e+17	-0.00602043702955168
92-B0X	W-3Y6D	Great Wildlands	30000994	1.25668289357333e+16	2.22388929770901e+16	-1.01681230014286e+17	-0.0130872857866194
0-3VW8	I3-2J0	Great Wildlands	30000995	8.75235061957777e+16	2.04252392508372e+16	-5.05854617976782e+16	-0.0337650310683539
28-QWU	I3-2J0	Great Wildlands	30000996	8.80751727052925e+16	2.61363436325323e+16	-4.18461379144569e+16	-0.0524295857345947
UD-AOK	I3-2J0	Great Wildlands	30000997	9.36012986826091e+16	3.5313014786452e+16	-4.10083790527502e+16	-0.114565945874979
M9U-75	I3-2J0	Great Wildlands	30000998	9.66993916475029e+16	3.79073654628606e+16	-3.22171637786154e+16	-0.137062480919328
N-RAEL	I3-2J0	Great Wildlands	30000999	7.89159357569588e+16	1.97312434232696e+16	-3.63796758178615e+16	-0.0265436090089829
K-IYNW	I3-2J0	Great Wildlands	30001000	9.95642584308602e+16	3.55800915758777e+16	-2.48634047712283e+16	-0.123402123333382
H-ADOC	Tranquility	Curse	30001001	4.09595664947676e+16	-1.45309941934599e+16	-1.57004743269392e+17	-0.124762799799625
G-G78S	Tranquility	Curse	30001002	4.77476902143155e+16	-2.01718149683369e+16	-1.59676611010223e+17	-0.162519388586091
UW9B-F	Tranquility	Curse	30001003	4.7118394448844e+16	-3.23684550123377e+16	-1.71779785936239e+17	-0.133049837837093
ZZ-ZWC	Tranquility	Curse	30001004	5.05094915065933e+16	-2.29584841807936e+16	-1.55012175658569e+17	-0.129787064404719
OSY-UD	Tranquility	Curse	30001005	4.70097267329983e+16	-2.28477714107782e+16	-1.62434141663633e+17	-0.159360684554568
K-MGJ7	Tranquility	Curse	30001006	3.95353506805964e+16	-4.60007250622798e+16	-1.79236093617499e+17	-0.0372919553984582
JWJ-P1	Paradise	Curse	30001007	1.06574854487921e+16	-8.90032833042826e+15	-1.63640146583224e+17	-0.223262523470692
V-IUEL	Paradise	Curse	30001008	2.00286496404056e+16	-1.23692330720212e+15	-1.66819959200801e+17	-0.142840654507615
0SHT-A	Paradise	Curse	30001009	1.82269310388987e+16	-6.27779395897966e+15	-1.65619030492988e+17	-0.159881899073978
D87E-A	Paradise	Curse	30001010	2.08385996899914e+16	1.21577223845074e+16	-1.55979539770563e+17	-0.0594706039140757
K-B2D3	Paradise	Curse	30001011	2.51081351937094e+16	1.21048056356775e+16	-1.55653131997199e+17	-0.0712150565495296
PO4F-3	Paradise	Curse	30001012	1.91363270196833e+16	6.9051622352762e+15	-1.6098202139843e+17	-0.0880374000380938
J7A-UR	Paradise	Curse	30001013	9.16479779132464e+15	-8.95211212765255e+15	-1.70868922268002e+17	-0.300095048222941
5E-VR8	Paradise	Curse	30001014	2.412149802977e+16	1.72676247458318e+16	-1.58388886437949e+17	-0.069202139411394
V7D-JD	Paradise	Curse	30001015	1.84934689406855e+16	1.70140595475026e+16	-1.53477394066559e+17	-0.0389717979418134
HLW-HP	Elysium	Curse	30001016	1.52745621356721e+16	3.36224621301904e+15	-1.38607801438241e+17	-0.0227511284553884
8G-MQV	Elysium	Curse	30001017	2.09322208521112e+16	1.92011271384543e+16	-1.457125115647e+17	-0.0250383423745155
RA-NXN	Elysium	Curse	30001018	1.38084997606691e+16	4.13705269215161e+15	-1.43109283035335e+17	-0.0329736378819541
VOL-MI	Elysium	Curse	30001019	2.39187714204525e+16	1.1904819445008e+16	-1.49192129663327e+17	-0.0450979985631618
KLMT-W	Elysium	Curse	30001020	1.23175768224523e+16	787004583397946.0	-1.33853347931107e+17	-0.0176292575350804
XX9-WV	Elysium	Curse	30001021	2.08666549560447e+16	-5.04049686783806e+15	-1.49707784496773e+17	-0.0630997043012713
AAM-1A	Sound	Curse	30001022	2.32787990574703e+15	2.2601955856085e+16	-1.52096944026083e+17	-0.0191435787654421
EW-JR5	Sound	Curse	30001023	1.29548142843793e+16	3.2631570365994e+16	-1.4529689488751e+17	-0.00756533704960016
YKE4-3	Sound	Curse	30001024	-2.51048145051844e+15	2.53491322780895e+16	-1.40766397958119e+17	-0.00701320070522182
CL-85V	Sound	Curse	30001025	1.66562039823943e+16	2.23264908033843e+16	-1.4665447990437e+17	-0.0181641195874167
K-QWHE	Sound	Curse	30001026	5.22902413073829e+15	1.6898013635686e+16	-1.45251650391393e+17	-0.0194242083679335
MDD-79	Sound	Curse	30001027	1.48082311599769e+16	3.85138827197097e+16	-1.39622661236065e+17	-0.00519750257443907
RMOC-W	Sound	Curse	30001028	-5.40543168560358e+15	1.71922860782291e+16	-1.45171431531749e+17	-0.0231432130210524
ES-UWY	Rapture	Curse	30001029	3.39679455379833e+16	5.2711188065845e+15	-1.54540382237544e+17	-0.113747469228517
S1DP-Y	Rapture	Curse	30001030	2.08385592274396e+16	-1.59520067396602e+15	-1.5621072075389e+17	-0.087508454331034
Y-DW5K	Rapture	Curse	30001031	3.01550594234368e+16	-4.53910600563595e+15	-1.56349264550869e+17	-0.100095745843508
M-N7WD	Rapture	Curse	30001032	2.36965988737967e+16	-6.00197275820579e+15	-1.53883667571848e+17	-0.079986994264686
QFEW-K	Rapture	Curse	30001033	3.46957529173092e+16	-6.35703615442801e+15	-1.585539148179e+17	-0.130311675503807
CVY-UC	Rapture	Curse	30001034	3.51177847493556e+16	-2.56676967345146e+15	-1.66036971928307e+17	-0.202599476838327
EQX-AE	Rapture	Curse	30001035	3.86860342410207e+16	-1.21680379925785e+16	-1.65493625991898e+17	-0.185260346644264
G-R4W1	Hale	Curse	30001036	1.03035960122134e+15	4.05192855443122e+15	-1.26834683272436e+17	-0.0098323248661738
BPK-XK	Hale	Curse	30001037	-7.20389810902089e+15	245350776230031.0	-1.35066636111262e+17	-0.0370696529044018
LJ-YSW	Hale	Curse	30001038	7.25131930687169e+15	-1.60795666655338e+15	-1.27946947481593e+17	-0.0125139883139604
Y-K50G	Hale	Curse	30001039	-18507869817797.0	-2.06988564414144e+15	-1.33875241853418e+17	-0.0316827075486684
K88X-J	Hale	Curse	30001040	570046281461690.0	-1.68388024167379e+16	-1.43047426820189e+17	-0.127161553180914
G-0Q86	Hale	Curse	30001041	5.53274620328092e+15	-185103849212553.0	-1.30979623526347e+17	-0.0173427293383187
CL-1JE	Hale	Curse	30001042	-8.85923835080128e+15	-226843276337086.0	-1.39855107593746e+17	-0.0618447724819629
J4UD-J	Hale	Curse	30001043	-9.23973720668451e+15	-7.04307436381411e+15	-1.43376085782958e+17	-0.119813489776928
Hemin	Heaven	Curse	30001044	-1.07731605439648e+16	1.66545224241294e+16	-1.37997111092518e+17	-0.0146330063955542
Utopia	Heaven	Curse	30001045	-1.753616713096e+16	1.18174406105785e+16	-1.37649191952053e+17	-0.0221007303552468
Jorund	Heaven	Curse	30001046	-1.81816497586046e+16	2.64749537158847e+16	-1.35459505474487e+17	-0.00739560377794923
Doril	Heaven	Curse	30001047	-2.35566444048808e+16	1.59541810477415e+16	-1.35730207341386e+17	-0.014319277384337
Litom	Heaven	Curse	30001048	-2.05332508386933e+16	8.48180932776068e+15	-1.42356355764552e+17	-0.0417728879761037
Farit	Heaven	Curse	30001049	-2.24172794782909e+16	2.51972842334465e+16	-1.32515611637732e+17	-0.0082665961599222
Jamunda	Heaven	Curse	30001050	-2.17075386308578e+16	1.21589933352361e+16	-1.44833414682717e+17	-0.0378324918202876
TD-4XL	4R-HUN	Malpais	30001051	1.73844023771788e+17	7.81383295537821e+16	5.94076198929766e+16	-0.146375294
IBOX-2	4R-HUN	Malpais	30001052	1.70162902136644e+17	8.23267707352134e+16	6.10732721093193e+16	-0.112042104
8AB-Q4	4R-HUN	Malpais	30001053	1.76805721133819e+17	6.29424002769687e+16	5.41328914642447e+16	-0.436616661
VW-PXL	4R-HUN	Malpais	30001054	1.76109662148566e+17	8.76493176304728e+16	5.99854583202343e+16	-0.082809638
JA-G0T	4R-HUN	Malpais	30001055	1.83100517994931e+17	5.81104033527996e+16	5.28920335689052e+16	-0.526133584
IF-KD1	4R-HUN	Malpais	30001056	1.81963372991439e+17	8.64002237654446e+16	6.16757448775354e+16	-0.090585674
7-YHRX	XI0-X2	Malpais	30001057	1.5272636485777e+17	6.93533490476435e+16	9.83773591952609e+16	-0.621786125
Y6-9LF	XI0-X2	Malpais	30001058	1.57996973462285e+17	6.42360251699034e+16	8.90599357173515e+16	-0.75392372
X-PQEX	XI0-X2	Malpais	30001059	1.54666242861951e+17	7.5485766131265e+16	9.6773224779781e+16	-0.540927018
N-H95C	XI0-X2	Malpais	30001060	1.60439764272669e+17	7.74355179192299e+16	9.15283430050004e+16	-0.574996901
NSI-MW	XI0-X2	Malpais	30001061	1.68874809723214e+17	6.75845773723376e+16	9.11563743918541e+16	-0.896191158
